,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
3721,032303010012123,0111011010001101,1,8.0,5.0,0.375,-4.9,9,105,032321121010301,1
3722,030012101030323,0111011010010010,1,7.0,6.0,0.33035714285714285,-5.9,8,10,030101212321101,1
3723,032303010121012,0111011010011001,0,8.0,6.0,0.296875,-6.0,9,130,032303232121012,0
3724,032303010121012,0111011010011101,0,8.0,6.0,0.296875,-6.0,10,130,032303232121012,0
3725,032303010101223,0111011010100001,0,8.0,5.0,0.390625,-5.0,8,601,033212121010301,1
3726,030300121211232,0111011010100010,2,7.0,5.0,0.49107142857142855,-4.8,8,20,030110101223232,2
3727,032303010101223,0111011010100011,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
3728,032303010101223,0111011010100101,0,8.0,6.0,0.390625,-6.0,9,601,033212121010301,1
3729,032303010101223,0111011010100111,0,8.0,7.0,0.390625,-7.0,10,601,033212121010301,1
3730,032303010101223,0111011010101101,0,8.0,6.0,0.390625,-6.0,10,601,033212121010301,1
3731,030012101030323,0111011010110010,1,7.0,6.0,0.33035714285714285,-5.9,9,10,030101212321101,1
3732,032303010101223,0111011010110111,0,8.0,7.0,0.390625,-7.0,11,601,033212121010301,1
3733,032303010121103,0111011010111001,1,8.0,7.0,0.3125,-6.9,10,31,032212323030103,1
3734,032303010101223,0111011011000001,0,8.0,4.0,0.390625,-4.0,8,601,033212121010301,1
3735,030103032321221,0111011011001101,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
3736,032303010121012,0111011011011001,0,8.0,6.0,0.296875,-6.0,10,130,032303232121012,0
3737,032303010101223,0111011011100011,0,8.0,6.0,0.390625,-6.0,10,601,033212121010301,1
3738,032303010101223,0111011011100111,0,8.0,7.0,0.390625,-7.0,11,601,033212121010301,1
3739,032303010101223,0111011011110111,0,8.0,7.0,0.390625,-7.0,12,601,033212121010301,1
3740,030103033212321,0111011100011001,1,8.0,5.0,0.328125,-4.9,9,82,032303221210121,1
3741,032300001123211,0111011100011110,2,8.0,6.0,0.375,-5.8,10,12,003230011112321,3
3742,032300001211233,0111011100100001,2,8.0,5.0,0.40625,-4.8,8,22,003223211110301,3
3743,032300101212123,0111011100101001,1,8.0,6.0,0.40625,-5.9,9,85,032323212110301,1
3744,030303001212121,0111011100101010,1,6.0,6.0,0.5,-5.9,9,27,030303011212121,1
3745,032300101212123,0111011100101101,1,8.0,6.0,0.40625,-5.9,10,85,032323212110301,1
3746,030301001212321,0111011100101111,1,7.0,7.0,0.38392857142857145,-6.9,11,20,032303011012121,1
3747,030103332123211,0111011100110001,1,9.0,5.0,0.4097222222222222,-4.9,9,42,003230322210121,2
3748,032303001210121,0111011100110010,1,8.0,6.0,0.328125,-5.9,9,152,030103011212321,1
3749,032300001211233,0111011100110011,2,8.0,7.0,0.40625,-6.8,10,22,003223211110301,3
3750,032300001211233,0111011100110111,2,8.0,7.0,0.40625,-6.8,11,22,003223211110301,3
3751,032300001221103,0111011100111001,3,8.0,7.0,0.328125,-6.7,10,3,032211233330103,3
3752,032300001221012,0111011100111101,2,8.0,7.0,0.3125,-6.8,11,3,032300322221012,2
3753,030301001212321,0111011100111111,1,7.0,7.0,0.38392857142857145,-6.9,12,20,032303011012121,1
3754,032300103011221,0111011101000010,2,8.0,5.0,0.328125,-4.8,8,8,033001210112321,3
3755,032300301012123,0111011101001011,1,8.0,7.0,0.390625,-6.9,10,127,032321210110301,1
3756,030103032321221,0111011101001101,0,8.0,6.0,0.46875,-6.0,10,266,033032321210121,1
3757,032300301012123,0111011101001111,1,8.0,7.0,0.390625,-6.9,11,127,032321210110301,1
3758,032230301010121,0111011101010010,1,7.0,6.0,0.36607142857142855,-5.9,9,50,030101012123321,1
3759,032230301010121,0111011101010110,1,7.0,6.0,0.36607142857142855,-5.9,10,50,030101012123321,1
3760,032230301010121,0111011101011010,1,7.0,6.0,0.36607142857142855,-5.9,10,50,030101012123321,1
3761,032300301012123,0111011101011011,1,8.0,7.0,0.390625,-6.9,11,127,032321210110301,1
3762,030103032321221,0111011101011101,0,8.0,6.0,0.46875,-6.0,11,266,033032321210121,1
3763,032300001123211,0111011101011110,2,8.0,7.0,0.375,-6.8,11,12,003230011112321,3
3764,032300301012123,0111011101011111,1,8.0,7.0,0.390625,-6.9,12,127,032321210110301,1
3765,032300301101223,0111011101100111,2,8.0,7.0,0.40625,-6.8,11,11,033212210110301,3
3766,030303001212121,0111011101101010,1,6.0,6.0,0.5,-5.9,10,27,030303011212121,1
3767,032300301012123,0111011101101011,1,8.0,7.0,0.390625,-6.9,11,127,032321210110301,1
3768,030103032321221,0111011101101101,0,8.0,6.0,0.46875,-6.0,11,266,033032321210121,1
3769,032303001210121,0111011101111010,1,8.0,7.0,0.328125,-6.9,11,152,030103011212321,1
3770,032303001210121,0111011101111110,1,8.0,7.0,0.328125,-6.9,12,152,030103011212321,1
3771,032303010101223,0111011110000001,0,8.0,4.0,0.390625,-4.0,8,601,033212121010301,1
3772,032303010101223,0111011110000011,0,8.0,5.0,0.390625,-5.0,9,601,033212121010301,1
3773,030301030112221,0111011110001110,1,7.0,6.0,0.4017857142857143,-5.9,10,2,033300121012121,2
3774,030012101030323,0111011110010010,1,7.0,6.0,0.33035714285714285,-5.9,9,10,030101212321101,1
3775,032300111033332,0111011110011101,2,8.0,7.0,0.328125,-6.8,11,6,033332111223032,3
3776,032300110303232,0111011110100101,2,8.0,7.0,0.3125,-6.8,10,6,030323211223032,2
3777,032303010101223,0111011110100111,0,8.0,7.0,0.390625,-7.0,11,601,033212121010301,1
3778,032300110303232,0111011110110101,2,8.0,7.0,0.3125,-6.8,11,6,030323211223032,2
3779,032303010101223,0111011110110111,0,8.0,7.0,0.390625,-7.0,12,601,033212121010301,1
3780,032303010121103,0111011110111001,1,8.0,7.0,0.3125,-6.9,11,31,032212323030103,1
3781,032303010101223,0111011111000001,0,8.0,4.0,0.390625,-4.0,9,601,033212121010301,1
3782,032300103011221,0111011111000110,2,8.0,6.0,0.328125,-5.8,10,8,033001210112321,3
3783,032300110032332,0111011111001101,3,8.0,7.0,0.328125,-6.7,11,2,033032211223032,4
3784,032300103011221,0111011111010110,2,8.0,7.0,0.328125,-6.8,11,8,033001210112321,3
3785,032300111033332,0111011111011101,2,8.0,7.0,0.328125,-6.8,12,6,033332111223032,3
3786,032303010101223,0111011111100111,0,8.0,7.0,0.390625,-7.0,12,601,033212121010301,1
3787,032303010101223,0111011111110111,0,8.0,7.0,0.390625,-7.0,13,601,033212121010301,1
3788,032303001210121,0111011111111010,1,8.0,7.0,0.328125,-6.9,12,152,030103011212321,1
3789,030101012123230,0111100000001011,0,7.0,4.0,0.4017857142857143,-4.0,7,411,032321210101030,0
3790,030103032321221,0111100000001101,0,8.0,4.0,0.46875,-4.0,7,266,033032321210121,1
3791,030103032321221,0111100000011101,0,8.0,4.0,0.46875,-4.0,8,266,033032321210121,1
3792,030103032332112,0111100001000011,1,7.0,4.0,0.36607142857142855,-3.9,7,79,033011012123212,2
3793,030111033332221,0111100001000101,2,8.0,4.0,0.515625,-3.8,7,5,033322221000121,3
3794,030103032332112,0111100001000111,1,7.0,4.0,0.36607142857142855,-3.9,8,79,033011012123212,2
3795,030323001012121,0111100001001010,1,7.0,5.0,0.41964285714285715,-4.9,7,131,030301011232121,1
3796,030111033032322,0111100001001011,2,7.0,6.0,0.41964285714285715,-5.8,8,4,003032332111232,3
3797,030103032321221,0111100001001101,0,8.0,5.0,0.46875,-5.0,8,266,033032321210121,1
3798,030323001012121,0111100001001110,1,7.0,5.0,0.41964285714285715,-4.9,8,131,030301011232121,1
3799,030111033032322,0111100001001111,2,7.0,6.0,0.41964285714285715,-5.8,9,4,003032332111232,3
3800,032323001010121,0111100001010010,1,7.0,5.0,0.38392857142857145,-4.9,7,55,030101011232321,1
3801,032323001010121,0111100001010011,1,7.0,5.0,0.38392857142857145,-4.9,8,55,030101011232321,1
3802,030111033032322,0111100001011011,2,7.0,6.0,0.41964285714285715,-5.8,9,4,003032332111232,3
3803,030103032321221,0111100001011101,0,8.0,5.0,0.46875,-5.0,9,266,033032321210121,1
3804,030111033032322,0111100001011111,2,7.0,6.0,0.41964285714285715,-5.8,10,4,003032332111232,3
3805,030111033332321,0111100001101001,2,7.0,6.0,0.38392857142857145,-5.8,8,2,032322221000121,2
3806,030323001012121,0111100001101010,1,7.0,5.0,0.41964285714285715,-4.9,8,131,030301011232121,1
3807,030323001012121,0111100001101110,1,7.0,5.0,0.41964285714285715,-4.9,9,131,030301011232121,1
3808,032323001010121,0111100001110010,1,7.0,5.0,0.38392857142857145,-4.9,8,55,030101011232321,1
3809,030111033333212,0111100001110011,2,7.0,6.0,0.4017857142857143,-5.8,9,2,030111112333212,2
3810,030111033332321,0111100001111001,2,7.0,6.0,0.38392857142857145,-5.8,9,2,032322221000121,2
3811,030103332123211,0111100001111011,1,9.0,6.0,0.4097222222222222,-5.9,10,42,003230322210121,2
3812,030103332123211,0111100001111111,1,9.0,6.0,0.4097222222222222,-5.9,11,42,003230322210121,2
3813,030103323232110,0111100010000001,1,7.0,4.0,0.3482142857142857,-3.9,6,59,033212121103010,2
3814,030103323321121,0111100010000101,2,8.0,5.0,0.453125,-4.8,7,17,030032232210121,3
3815,030103323321210,0111100010001001,1,7.0,5.0,0.33035714285714285,-4.9,7,9,032321121103010,2
3816,030001121223030,0111100010001111,3,8.0,6.0,0.546875,-5.7,9,18,030322121100030,3
3817,030103323212210,0111100010010001,2,8.0,5.0,0.421875,-4.8,7,26,032232121103010,2
3818,030101121232300,0111100010010011,1,8.0,6.0,0.484375,-5.9,8,121,003232121101030,2
3819,030101121232300,0111100010010111,1,8.0,6.0,0.484375,-5.9,9,121,003232121101030,2
3820,030103323212210,0111100010011001,2,8.0,6.0,0.421875,-5.8,8,26,032232121103010,2
3821,030101121232300,0111100010011011,1,8.0,6.0,0.484375,-5.9,9,121,003232121101030,2
3822,030103323212123,0111100010011101,1,8.0,6.0,0.390625,-5.9,9,13,032323030012101,1
3823,030103323232110,0111100010100001,1,7.0,5.0,0.3482142857142857,-4.9,7,59,033212121103010,2
3824,030300121211232,0111100010100010,2,7.0,4.0,0.49107142857142855,-3.8,7,20,030110101223232,2
3825,030100323232210,0111100010101001,2,7.0,6.0,0.3482142857142857,-5.8,8,8,032212121003010,2
3826,030100323232210,0111100010101011,2,7.0,6.0,0.3482142857142857,-5.8,9,8,032212121003010,2
3827,030001121223030,0111100010101111,3,8.0,7.0,0.546875,-6.7,10,18,030322121100030,3
3828,030101121232300,0111100010110011,1,8.0,6.0,0.484375,-5.9,9,121,003232121101030,2
3829,030101121232300,0111100010111011,1,8.0,6.0,0.484375,-5.9,10,121,003232121101030,2
3830,030001121223030,0111100010111111,3,8.0,7.0,0.546875,-6.7,11,18,030322121100030,3
3831,030103323232110,0111100011000001,1,7.0,4.0,0.3482142857142857,-3.9,7,59,033212121103010,2
3832,030103323321121,0111100011000101,2,8.0,5.0,0.453125,-4.8,8,17,030032232210121,3
3833,030323001012121,0111100011001010,1,7.0,5.0,0.41964285714285715,-4.9,8,131,030301011232121,1
3834,030103323212210,0111100011010001,2,8.0,5.0,0.421875,-4.8,8,26,032232121103010,2
3835,003230011121232,0111100011010010,3,8.0,6.0,0.453125,-5.7,8,4,030101112230322,2
3836,030101121232300,0111100011010011,1,8.0,6.0,0.484375,-5.9,9,121,003232121101030,2
3837,030101121232300,0111100011010111,1,8.0,6.0,0.484375,-5.9,10,121,003232121101030,2
3838,003230011121232,0111100011011010,3,8.0,6.0,0.453125,-5.7,9,4,030101112230322,2
3839,030101121232300,0111100011011011,1,8.0,6.0,0.484375,-5.9,10,121,003232121101030,2
3840,030103323212123,0111100011011101,1,8.0,6.0,0.390625,-5.9,10,13,032323030012101,1
3841,030103323232110,0111100011100001,1,7.0,5.0,0.3482142857142857,-4.9,8,59,033212121103010,2
3842,003230011112230,0111100011100011,4,8.0,6.0,0.40625,-5.6,9,5,032211110032300,3
3843,030323001012121,0111100011101010,1,7.0,5.0,0.41964285714285715,-4.9,9,131,030301011232121,1
3844,003230011112230,0111100011101011,4,8.0,7.0,0.40625,-6.6,10,5,032211110032300,3
3845,030001123212100,0111100011111011,2,8.0,7.0,0.375,-6.8,11,21,003232123300010,3
3846,030110303232321,0111100100001001,1,7.0,5.0,0.36607142857142855,-4.9,7,57,032323212100121,1
3847,030110303232321,0111100100011001,1,7.0,5.0,0.36607142857142855,-4.9,8,57,032323212100121,1
3848,030323030111121,0111100100011010,1,7.0,5.0,0.4375,-4.9,8,16,030000121232121,1
3849,030110303233212,0111100100100010,2,7.0,5.0,0.38392857142857145,-4.8,7,13,030110121233212,2
3850,030110303232221,0111100100100101,1,8.0,6.0,0.5,-5.9,8,13,033323212100121,2
3851,030030101212321,0111100100100110,1,7.0,6.0,0.4017857142857143,-5.9,8,33,032303010121121,1
3852,030110303232321,0111100100101001,1,7.0,7.0,0.36607142857142855,-6.9,8,57,032323212100121,1
3853,030110303232321,0111100100101011,1,7.0,7.0,0.36607142857142855,-6.9,9,57,032323212100121,1
3854,030110303232221,0111100100110101,1,8.0,6.0,0.5,-5.9,9,13,033323212100121,2
3855,030110303232321,0111100100111001,1,7.0,7.0,0.36607142857142855,-6.9,9,57,032323212100121,1
3856,030110303232321,0111100100111011,1,7.0,7.0,0.36607142857142855,-6.9,10,57,032323212100121,1
3857,032330101001221,0111100101000010,2,7.0,5.0,0.3482142857142857,-4.8,7,11,033011010122321,3
3858,032323001010121,0111100101010010,1,7.0,6.0,0.38392857142857145,-5.9,8,55,030101011232321,1
3859,032323001010121,0111100101010011,1,7.0,6.0,0.38392857142857145,-5.9,9,55,030101011232321,1
3860,032323001010121,0111100101010110,1,7.0,6.0,0.38392857142857145,-5.9,9,55,030101011232321,1
3861,032323001010121,0111100101010111,1,7.0,6.0,0.38392857142857145,-5.9,10,55,030101011232321,1
3862,030030101212321,0111100101100110,1,7.0,6.0,0.4017857142857143,-5.9,9,33,032303010121121,1
3863,030110303232321,0111100101101001,1,7.0,7.0,0.36607142857142855,-6.9,9,57,032323212100121,1
3864,030110303232321,0111100101101011,1,7.0,7.0,0.36607142857142855,-6.9,10,57,032323212100121,1
3865,030110303232321,0111100101111001,1,7.0,7.0,0.36607142857142855,-6.9,10,57,032323212100121,1
3866,030110330322321,0111100110001001,3,7.0,6.0,0.3482142857142857,-5.7,8,6,032332122100121,3
3867,030101222101030,0111100110010010,1,8.0,6.0,0.34375,-5.9,8,79,030101222101030,1
3868,030110330322221,0111100110010101,2,8.0,6.0,0.484375,-5.8,9,4,033332122100121,3
3869,030110330322321,0111100110011001,3,7.0,7.0,0.3482142857142857,-6.7,9,6,032332122100121,3
3870,030101222101030,0111100110011010,1,8.0,6.0,0.34375,-5.9,9,79,030101222101030,1
3871,030110330322221,0111100110011101,2,8.0,7.0,0.484375,-6.8,10,4,033332122100121,3
3872,030110303233212,0111100110100010,2,7.0,5.0,0.38392857142857145,-4.8,8,13,030110121233212,2
3873,030110333232121,0111100110100101,2,8.0,7.0,0.46875,-6.8,9,4,030323222100121,2
3874,030030101212321,0111100110100110,1,7.0,6.0,0.4017857142857143,-5.9,9,33,032303010121121,1
3875,030110303232321,0111100110101001,1,7.0,7.0,0.36607142857142855,-6.9,9,57,032323212100121,1
3876,030110303232321,0111100110101011,1,7.0,7.0,0.36607142857142855,-6.9,10,57,032323212100121,1
3877,030110333232121,0111100110110101,2,8.0,7.0,0.46875,-6.8,10,4,030323222100121,2
3878,030110303232321,0111100110111001,1,7.0,7.0,0.36607142857142855,-6.9,10,57,032323212100121,1
3879,030110303232321,0111100110111011,1,7.0,7.0,0.36607142857142855,-6.9,11,57,032323212100121,1
3880,030101222210103,0111100111001001,1,7.0,6.0,0.3125,-5.9,9,44,032321111232303,1
3881,030110333321221,0111100111001101,2,8.0,7.0,0.484375,-6.8,10,1,033032222100121,3
3882,030110330322221,0111100111010101,2,8.0,6.0,0.484375,-5.8,10,4,033332122100121,3
3883,030110330322321,0111100111011001,3,7.0,7.0,0.3482142857142857,-6.7,10,6,032332122100121,3
3884,030101212321100,0111100111100011,1,8.0,6.0,0.34375,-5.9,10,21,003321232303010,2
3885,030110333232121,0111100111100101,2,8.0,7.0,0.46875,-6.8,10,4,030323222100121,2
3886,030030101212321,0111100111100110,1,7.0,6.0,0.4017857142857143,-5.9,10,33,032303010121121,1
3887,030110303232321,0111100111101001,1,7.0,7.0,0.36607142857142855,-6.9,10,57,032323212100121,1
3888,030110303232321,0111100111111001,1,7.0,7.0,0.36607142857142855,-6.9,11,57,032323212100121,1
3889,030101012123230,0111101000000011,0,7.0,4.0,0.4017857142857143,-4.0,7,411,032321210101030,0
3890,030103033212321,0111101000001001,1,8.0,5.0,0.328125,-4.9,7,82,032303221210121,1
3891,030101012123230,0111101000001011,0,7.0,5.0,0.4017857142857143,-5.0,8,411,032321210101030,0
3892,030103032321221,0111101000001101,0,8.0,5.0,0.46875,-5.0,8,266,033032321210121,1
3893,030103003223212,0111101000010011,2,7.0,6.0,0.36607142857142855,-5.8,8,15,030100122123212,2
3894,030103033212321,0111101000011001,1,8.0,6.0,0.328125,-5.9,8,82,032303221210121,1
3895,030103033212321,0111101000011011,1,8.0,6.0,0.328125,-5.9,9,82,032303221210121,1
3896,030103032232121,0111101000100101,1,8.0,6.0,0.453125,-5.9,8,36,030323321210121,1
3897,030103032232210,0111101000101001,2,7.0,6.0,0.33035714285714285,-5.8,8,7,032212210103010,1
3898,030103032232121,0111101000110101,1,8.0,6.0,0.453125,-5.9,9,36,030323321210121,1
3899,030103033222100,0111101000110111,2,8.0,7.0,0.40625,-6.8,10,15,003222110103010,3
3900,030103033212321,0111101000111101,1,8.0,7.0,0.328125,-6.9,10,82,032303221210121,1
3901,030103033212321,0111101000111111,1,8.0,7.0,0.328125,-6.9,11,82,032303221210121,1
3902,030103032332112,0111101001000010,1,7.0,5.0,0.36607142857142855,-4.9,7,79,033011012123212,2
3903,030103032332112,0111101001000011,1,7.0,6.0,0.36607142857142855,-5.9,8,79,033011012123212,2
3904,030103032321221,0111101001000101,0,8.0,5.0,0.46875,-5.0,8,266,033032321210121,1
3905,030103032332112,0111101001000111,1,7.0,6.0,0.36607142857142855,-5.9,9,79,033011012123212,2
3906,030101012123230,0111101001001011,0,7.0,7.0,0.4017857142857143,-7.0,9,411,032321210101030,0
3907,030103032321221,0111101001001101,0,8.0,7.0,0.46875,-7.0,9,266,033032321210121,1
3908,032230301010121,0111101001010010,1,7.0,6.0,0.36607142857142855,-5.9,8,50,030101012123321,1
3909,030101012123230,0111101001011011,0,7.0,7.0,0.4017857142857143,-7.0,10,411,032321210101030,0
3910,030103032321221,0111101001011101,0,8.0,7.0,0.46875,-7.0,10,266,033032321210121,1
3911,030103032232121,0111101001100101,1,8.0,7.0,0.453125,-6.9,9,36,030323321210121,1
3912,030103032232210,0111101001101001,2,7.0,7.0,0.33035714285714285,-6.8,9,7,032212210103010,1
3913,030101012123230,0111101001101011,0,7.0,7.0,0.4017857142857143,-7.0,10,411,032321210101030,0
3914,030103032321221,0111101001101101,0,8.0,7.0,0.46875,-7.0,10,266,033032321210121,1
3915,030103032232121,0111101001110101,1,8.0,7.0,0.453125,-6.9,10,36,030323321210121,1
3916,030103032222210,0111101001111001,1,8.0,7.0,0.4375,-6.9,10,17,032222210103010,1
3917,030101012123230,0111101001111011,0,7.0,7.0,0.4017857142857143,-7.0,11,411,032321210101030,0
3918,030103032321221,0111101001111101,0,8.0,7.0,0.46875,-7.0,11,266,033032321210121,1
3919,030103323232110,0111101010000001,1,7.0,5.0,0.3482142857142857,-4.9,7,59,033212121103010,2
3920,030103323321121,0111101010000101,2,8.0,6.0,0.453125,-5.8,8,17,030032232210121,3
3921,030103030322122,0111101010000111,1,7.0,6.0,0.4017857142857143,-5.9,9,3,003001212123212,2
3922,030103323321210,0111101010001001,1,7.0,6.0,0.33035714285714285,-5.9,8,9,032321121103010,2
3923,030103323321210,0111101010001101,1,7.0,6.0,0.33035714285714285,-5.9,9,9,032321121103010,2
3924,030001121223030,0111101010001111,3,8.0,7.0,0.546875,-6.7,10,18,030322121100030,3
3925,030103323212210,0111101010010001,2,8.0,6.0,0.421875,-5.8,8,26,032232121103010,2
3926,030103033212321,0111101010011001,1,8.0,7.0,0.328125,-6.9,9,82,032303221210121,1
3927,030103323232110,0111101010100001,1,7.0,6.0,0.3482142857142857,-5.9,8,59,033212121103010,2
3928,030103323232110,0111101010100101,1,7.0,7.0,0.3482142857142857,-6.9,9,59,033212121103010,2
3929,030103323232110,0111101010101001,1,7.0,6.0,0.3482142857142857,-5.9,9,59,033212121103010,2
3930,003230011112230,0111101010101011,4,8.0,7.0,0.40625,-6.6,10,5,032211110032300,3
3931,030103323232110,0111101010101101,1,7.0,7.0,0.3482142857142857,-6.9,10,59,033212121103010,2
3932,030001121223030,0111101010101111,3,8.0,8.0,0.546875,-7.7,11,18,030322121100030,3
3933,030103033222100,0111101010110111,2,8.0,8.0,0.40625,-7.8,11,15,003222110103010,3
3934,030103033212321,0111101010111001,1,8.0,7.0,0.328125,-6.9,10,82,032303221210121,1
3935,030103033212321,0111101010111101,1,8.0,8.0,0.328125,-7.9,11,82,032303221210121,1
3936,030103033212321,0111101010111111,1,8.0,8.0,0.328125,-7.9,12,82,032303221210121,1
3937,030103323232110,0111101011000001,1,7.0,5.0,0.3482142857142857,-4.9,8,59,033212121103010,2
3938,030103032332112,0111101011000010,1,7.0,5.0,0.36607142857142855,-4.9,8,79,033011012123212,2
3939,030103032332112,0111101011000011,1,7.0,6.0,0.36607142857142855,-5.9,9,79,033011012123212,2
3940,030103323321121,0111101011000101,2,8.0,6.0,0.453125,-5.8,9,17,030032232210121,3
3941,030301121012232,0111101011001010,2,8.0,6.0,0.421875,-5.8,9,7,030012101123232,2
3942,030101012123230,0111101011001011,0,7.0,7.0,0.4017857142857143,-7.0,10,411,032321210101030,0
3943,030103032321221,0111101011001101,0,8.0,7.0,0.46875,-7.0,10,266,033032321210121,1
3944,030103323212210,0111101011010001,2,8.0,6.0,0.421875,-5.8,9,26,032232121103010,2
