,structure,sequence,number_of_FLS,number_of_contact,number_of_HH_contact,contact_order,energy,hydrophobicity,designability,reversed_structure,number_of_FLS_in_reversed_structure
5854,030101212321233,1100100110110111,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5855,030101212321233,1100100110111011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5856,030101212321233,1100100110111111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
5857,030101222221000,1100100111000011,1,7.0,6.0,0.33035714285714285,-5.0,8,8,000322222303010,2
5858,030101222101030,1100100111010010,1,8.0,7.0,0.34375,-6.0,8,52,030101222101030,1
5859,030101221232330,1100100111010101,1,8.0,7.0,0.53125,-6.0,9,54,033232122101030,2
5860,030101222101030,1100100111010110,1,8.0,7.0,0.34375,-6.0,9,52,030101222101030,1
5861,030101222101030,1100100111011010,1,8.0,7.0,0.34375,-6.0,9,52,030101222101030,1
5862,030101212321233,1100100111110001,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
5863,030101212321233,1100100111110011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5864,030101212321233,1100100111110111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
5865,030101212321233,1100100111111011,0,8.0,8.0,0.390625,-8.0,11,332,003230323212101,1
5866,030101212321233,1100100111111111,0,8.0,8.0,0.390625,-8.0,12,332,003230323212101,1
5867,030101012123230,1100101000000011,0,7.0,4.0,0.4017857142857143,-4.0,6,753,032321210101030,0
5868,030101012123230,1100101000001001,0,7.0,4.0,0.4017857142857143,-4.0,6,753,032321210101030,0
5869,030101012123230,1100101000001011,0,7.0,5.0,0.4017857142857143,-5.0,7,753,032321210101030,0
5870,030101012123230,1100101000001101,0,7.0,4.0,0.4017857142857143,-4.0,7,753,032321210101030,0
5871,030101012123230,1100101000001111,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
5872,030101012232123,1100101000011001,1,8.0,6.0,0.390625,-5.0,7,25,032303321212101,1
5873,030101012123230,1100101000101001,0,7.0,4.0,0.4017857142857143,-4.0,7,753,032321210101030,0
5874,030101012123230,1100101000101011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
5875,030101212321233,1100101000110001,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5876,030101012222300,1100101000110111,1,8.0,7.0,0.46875,-6.0,9,35,003222210101030,2
5877,030101012232123,1100101000111001,1,8.0,6.0,0.390625,-5.0,8,25,032303321212101,1
5878,030101012232123,1100101000111101,1,8.0,7.0,0.390625,-6.0,9,25,032303321212101,1
5879,030101012123230,1100101001000011,0,7.0,5.0,0.4017857142857143,-5.0,7,753,032321210101030,0
5880,030101012123230,1100101001001001,0,7.0,6.0,0.4017857142857143,-6.0,7,753,032321210101030,0
5881,030101012123230,1100101001001011,0,7.0,7.0,0.4017857142857143,-7.0,8,753,032321210101030,0
5882,030101012123230,1100101001001101,0,7.0,6.0,0.4017857142857143,-6.0,8,753,032321210101030,0
5883,030101012123230,1100101001001111,0,7.0,7.0,0.4017857142857143,-7.0,9,753,032321210101030,0
5884,030112123232300,1100101001010001,1,8.0,6.0,0.484375,-5.0,7,86,003232321211030,2
5885,030112123232300,1100101001010011,1,8.0,7.0,0.484375,-6.0,8,86,003232321211030,2
5886,030101012123230,1100101001011011,0,7.0,7.0,0.4017857142857143,-7.0,9,753,032321210101030,0
5887,030101012123230,1100101001011111,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5888,030112123212330,1100101001100001,1,8.0,6.0,0.359375,-5.0,7,2,033212321211030,2
5889,030101012123230,1100101001101001,0,7.0,6.0,0.4017857142857143,-6.0,8,753,032321210101030,0
5890,030101012123230,1100101001101011,0,7.0,7.0,0.4017857142857143,-7.0,9,753,032321210101030,0
5891,030101012123230,1100101001101111,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5892,030101012222300,1100101001110111,1,8.0,8.0,0.46875,-7.0,10,35,003222210101030,2
5893,030101012123230,1100101001111011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5894,030101012232123,1100101001111101,1,8.0,8.0,0.390625,-7.0,10,25,032303321212101,1
5895,030112121232300,1100101010000001,1,7.0,5.0,0.4017857142857143,-4.0,6,6,003232121211030,2
5896,030101121232300,1100101010000111,1,8.0,6.0,0.484375,-5.0,8,76,003232121101030,2
5897,030101012123230,1100101010001011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
5898,030112121232300,1100101010010001,1,7.0,6.0,0.4017857142857143,-5.0,7,6,003232121211030,2
5899,030101121232300,1100101010010111,1,8.0,8.0,0.484375,-7.0,9,76,003232121101030,2
5900,030101121232300,1100101010011111,1,8.0,8.0,0.484375,-7.0,10,76,003232121101030,2
5901,030101012123230,1100101010101011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
5902,030112121232300,1100101010110001,1,7.0,6.0,0.4017857142857143,-5.0,8,6,003232121211030,2
5903,030101121232300,1100101010110111,1,8.0,8.0,0.484375,-7.0,10,76,003232121101030,2
5904,030101121232300,1100101010111111,1,8.0,8.0,0.484375,-7.0,11,76,003232121101030,2
5905,030101012123230,1100101011000011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
5906,030101012123230,1100101011001001,0,7.0,6.0,0.4017857142857143,-6.0,8,753,032321210101030,0
5907,030101012123230,1100101011001011,0,7.0,7.0,0.4017857142857143,-7.0,9,753,032321210101030,0
5908,030101012123230,1100101011001101,0,7.0,6.0,0.4017857142857143,-6.0,9,753,032321210101030,0
5909,030101012123230,1100101011001111,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5910,030101121232300,1100101011010111,1,8.0,8.0,0.484375,-7.0,10,76,003232121101030,2
5911,030101012123230,1100101011011011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5912,030101012123230,1100101011101001,0,7.0,6.0,0.4017857142857143,-6.0,9,753,032321210101030,0
5913,030101012123230,1100101011101011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5914,030101012123230,1100101011101111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
5915,030101012123230,1100101011111011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
5916,030101012123230,1100101100001011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
5917,030101012123230,1100101100001111,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
5918,030101212321233,1100101100010001,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5919,030101212321233,1100101100010011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5920,030101012232123,1100101100011001,1,8.0,6.0,0.390625,-5.0,8,25,032303321212101,1
5921,030101212321233,1100101100100001,0,8.0,5.0,0.390625,-5.0,7,332,003230323212101,1
5922,030112101212333,1100101100100111,1,8.0,7.0,0.375,-6.0,9,4,000323212322101,2
5923,030101212321233,1100101100110001,0,8.0,6.0,0.390625,-6.0,8,332,003230323212101,1
5924,030101212321233,1100101100110011,0,8.0,7.0,0.390625,-7.0,9,332,003230323212101,1
5925,030101212321233,1100101100110111,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5926,030101212321233,1100101100111011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5927,030101212321233,1100101100111111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
5928,030101012123230,1100101101001011,0,7.0,7.0,0.4017857142857143,-7.0,9,753,032321210101030,0
5929,030101012123230,1100101101001111,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5930,030112123232300,1100101101010001,1,8.0,6.0,0.484375,-5.0,8,86,003232321211030,2
5931,030112123232300,1100101101010011,1,8.0,7.0,0.484375,-6.0,9,86,003232321211030,2
5932,030101012123230,1100101101011011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5933,030101012123230,1100101101011111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
5934,030101012123230,1100101101101011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5935,030101012123230,1100101101101111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
5936,030101212321233,1100101101110001,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
5937,030101212321233,1100101101110011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5938,030101212321233,1100101101111011,0,8.0,8.0,0.390625,-8.0,11,332,003230323212101,1
5939,030101212321233,1100101101111111,0,8.0,8.0,0.390625,-8.0,12,332,003230323212101,1
5940,030101012123230,1100101110001011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
5941,030101222100003,1100101110001101,1,8.0,6.0,0.359375,-5.0,9,13,033332111232303,2
5942,030101222101030,1100101110010010,1,8.0,6.0,0.34375,-5.0,8,52,030101222101030,1
5943,030101221232330,1100101110010101,1,8.0,7.0,0.53125,-6.0,9,54,033232122101030,2
5944,030101121232300,1100101110010111,1,8.0,8.0,0.484375,-7.0,10,76,003232121101030,2
5945,030101222101030,1100101110011010,1,8.0,6.0,0.34375,-5.0,9,52,030101222101030,1
5946,030101121232300,1100101110011111,1,8.0,8.0,0.484375,-7.0,11,76,003232121101030,2
5947,030101212321233,1100101110110001,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
5948,030101212321233,1100101110110011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
5949,030101212321233,1100101110111011,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
5950,030101012123230,1100101111001011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
5951,030101222101030,1100101111010010,1,8.0,7.0,0.34375,-6.0,9,52,030101222101030,1
5952,030101222101030,1100101111011010,1,8.0,7.0,0.34375,-6.0,10,52,030101222101030,1
5953,030101222100003,1100101111011101,1,8.0,8.0,0.359375,-7.0,11,13,033332111232303,2
5954,030101012123230,1100101111101011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
5955,030101212321233,1100101111111011,0,8.0,8.0,0.390625,-8.0,12,332,003230323212101,1
5956,030101212321233,1100101111111111,0,8.0,8.0,0.390625,-8.0,13,332,003230323212101,1
5957,030103010122222,1100110000000101,0,8.0,3.0,0.4375,-3.0,6,49,000003232123212,1
5958,030103010122222,1100110000000111,0,8.0,4.0,0.4375,-4.0,7,49,000003232123212,1
5959,030103010122222,1100110000001101,0,8.0,4.0,0.4375,-4.0,7,49,000003232123212,1
5960,030103010122222,1100110000001111,0,8.0,5.0,0.4375,-5.0,8,49,000003232123212,1
5961,030101212321233,1100110000010001,0,8.0,3.0,0.390625,-3.0,6,332,003230323212101,1
5962,030103010122222,1100110000011111,0,8.0,5.0,0.4375,-5.0,9,49,000003232123212,1
5963,030101212321233,1100110000100001,0,8.0,3.0,0.390625,-3.0,6,332,003230323212101,1
5964,030103011212322,1100110000100111,1,8.0,6.0,0.421875,-5.0,8,2,003010112321232,2
5965,030101212321233,1100110000110001,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
5966,030101212321233,1100110000110011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
5967,030101212321233,1100110000111011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5968,030103010122222,1100110001000111,0,8.0,4.0,0.4375,-4.0,8,49,000003232123212,1
5969,030101012123230,1100110001001011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
5970,030101123212323,1100110001100101,1,8.0,6.0,0.421875,-5.0,8,8,030323032212101,1
5971,030101012123230,1100110001101011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
5972,030101212321233,1100110001110001,0,8.0,4.0,0.390625,-4.0,8,332,003230323212101,1
5973,030101212321233,1100110001110011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
5974,030101123212323,1100110001110101,1,8.0,6.0,0.421875,-5.0,9,8,030323032212101,1
5975,030101212321233,1100110001111011,0,8.0,6.0,0.390625,-6.0,10,332,003230323212101,1
5976,030101212321233,1100110001111111,0,8.0,6.0,0.390625,-6.0,11,332,003230323212101,1
5977,030103010122222,1100110010000111,0,8.0,5.0,0.4375,-5.0,8,49,000003232123212,1
5978,030103010122222,1100110010001011,0,8.0,5.0,0.4375,-5.0,8,49,000003232123212,1
5979,030103010122222,1100110010001101,0,8.0,5.0,0.4375,-5.0,8,49,000003232123212,1
5980,030103010122222,1100110010001111,0,8.0,6.0,0.4375,-6.0,9,49,000003232123212,1
5981,030103010121232,1100110010010010,0,7.0,5.0,0.3125,-5.0,7,153,030101212321232,0
5982,030100121232123,1100110010011001,1,8.0,7.0,0.375,-6.0,8,16,032303232112101,1
5983,030103010122222,1100110010011111,0,8.0,7.0,0.4375,-7.0,10,49,000003232123212,1
5984,030101033232321,0001010010101001,1,7.0,5.0,0.38392857142857145,-4.0,6,20,032323221010121,1
5985,030101033232321,0001010110101001,1,7.0,5.0,0.38392857142857145,-4.0,7,20,032323221010121,1
5986,030103033212321,0001011000011001,1,8.0,4.0,0.328125,-3.0,6,51,032303221210121,1
5987,030103033212321,0001011000011101,1,8.0,4.0,0.328125,-3.0,7,51,032303221210121,1
5988,030103032332112,0001011001000010,1,7.0,4.0,0.36607142857142855,-3.0,5,38,033011012123212,2
5989,030103032332112,0001011001000011,1,7.0,4.0,0.36607142857142855,-3.0,6,38,033011012123212,2
5990,030103032222300,0001011001110011,1,7.0,5.0,0.29464285714285715,-4.0,8,4,003222230301030,2
5991,030103010121232,1100110010110010,0,7.0,5.0,0.3125,-5.0,8,153,030101212321232,0
5992,030100121232123,1100110010111001,1,8.0,7.0,0.375,-6.0,9,16,032303232112101,1
5993,030100121232123,1100110010111101,1,8.0,8.0,0.375,-7.0,10,16,032303232112101,1
5994,030111232123330,1100110011000101,1,9.0,6.0,0.4791666666666667,-5.0,8,30,033321232111030,2
5995,030111232123230,1100110011001001,1,8.0,7.0,0.359375,-6.0,8,7,032321232111030,1
5996,030111232123230,1100110011001011,1,8.0,7.0,0.359375,-6.0,9,7,032321232111030,1
5997,030103010121232,1100110011010010,0,7.0,5.0,0.3125,-5.0,8,153,030101212321232,0
5998,030103010122222,1100110011011111,0,8.0,7.0,0.4375,-7.0,11,49,000003232123212,1
5999,030111232123230,1100110011101001,1,8.0,7.0,0.359375,-6.0,9,7,032321232111030,1
6000,030111232123230,1100110011101011,1,8.0,7.0,0.359375,-6.0,10,7,032321232111030,1
6001,030103010121232,1100110011110010,0,7.0,5.0,0.3125,-5.0,9,153,030101212321232,0
6002,030101123212323,1100110011110101,1,8.0,7.0,0.421875,-6.0,10,8,030323032212101,1
6003,030100121232123,1100110011111101,1,8.0,8.0,0.375,-7.0,11,16,032303232112101,1
6004,030103010122222,1100110100001111,0,8.0,5.0,0.4375,-5.0,9,49,000003232123212,1
6005,030101212321233,1100110100010001,0,8.0,4.0,0.390625,-4.0,7,332,003230323212101,1
6006,030101212321233,1100110100010011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
6007,030101212321233,1100110100010111,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
6008,030101212321233,1100110100011011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
6009,030101212321233,1100110100100001,0,8.0,5.0,0.390625,-5.0,7,332,003230323212101,1
6010,030101212321233,1100110100100011,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
6011,030101212321233,1100110100110001,0,8.0,6.0,0.390625,-6.0,8,332,003230323212101,1
6012,030101212321233,1100110100110011,0,8.0,7.0,0.390625,-7.0,9,332,003230323212101,1
6013,030101212321233,1100110100110111,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
6014,030101212321233,1100110100111011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
6015,030101212321233,1100110100111111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6016,003232121210103,1100110101000001,1,7.0,5.0,0.38392857142857145,-4.0,7,47,032321212101033,0
6017,003232121210103,1100110101001001,1,7.0,7.0,0.38392857142857145,-6.0,8,47,032321212101033,0
6018,003232121210103,1100110101001011,1,7.0,7.0,0.38392857142857145,-6.0,9,47,032321212101033,0
6019,003232121210103,1100110101001101,1,7.0,7.0,0.38392857142857145,-6.0,9,47,032321212101033,0
6020,003232121101030,1100110101010010,2,8.0,7.0,0.484375,-5.0,8,2,030101121232300,1
6021,003232121210103,1100110101011001,1,7.0,7.0,0.38392857142857145,-6.0,9,47,032321212101033,0
6022,003232121210103,1100110101011101,1,7.0,7.0,0.38392857142857145,-6.0,10,47,032321212101033,0
6023,030101212321233,1100110101100001,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
6024,030101212321233,1100110101100011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
6025,030101212321233,1100110101110001,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
6026,030101212321233,1100110101110011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
6027,030101212321233,1100110101110111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6028,030101212321233,1100110101111011,0,8.0,8.0,0.390625,-8.0,11,332,003230323212101,1
6029,030101212321233,1100110101111111,0,8.0,8.0,0.390625,-8.0,12,332,003230323212101,1
6030,030103010122222,1100110110001011,0,8.0,5.0,0.4375,-5.0,9,49,000003232123212,1
6031,030103010122222,1100110110001101,0,8.0,5.0,0.4375,-5.0,9,49,000003232123212,1
6032,030103010122222,1100110110001111,0,8.0,6.0,0.4375,-6.0,10,49,000003232123212,1
6033,030101221232330,1100110110010101,1,8.0,7.0,0.53125,-6.0,9,54,033232122101030,2
6034,030100121232123,1100110110011001,1,8.0,7.0,0.375,-6.0,9,16,032303232112101,1
6035,030103010122222,1100110110011111,0,8.0,7.0,0.4375,-7.0,11,49,000003232123212,1
6036,030101221212330,1100110110100101,1,7.0,7.0,0.38392857142857145,-6.0,9,13,033212122101030,2
6037,030101221212330,1100110110101101,1,7.0,7.0,0.38392857142857145,-6.0,10,13,033212122101030,2
6038,030101212321233,1100110110110001,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
6039,030101212321233,1100110110110011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
6040,030101212321233,1100110110110111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6041,030101212321233,1100110110111011,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6042,030100121232123,1100110110111101,1,8.0,8.0,0.375,-7.0,11,16,032303232112101,1
6043,030101222221000,1100110111000011,1,7.0,6.0,0.33035714285714285,-5.0,9,8,000322222303010,2
6044,030101222101030,1100110111010010,1,8.0,7.0,0.34375,-6.0,9,52,030101222101030,1
6045,030101221232330,1100110111010101,1,8.0,7.0,0.53125,-6.0,10,54,033232122101030,2
6046,030101222101030,1100110111010110,1,8.0,7.0,0.34375,-6.0,10,52,030101222101030,1
6047,030101222101030,1100110111011010,1,8.0,7.0,0.34375,-6.0,10,52,030101222101030,1
6048,030103010122222,1100110111011111,0,8.0,7.0,0.4375,-7.0,12,49,000003232123212,1
6049,030111232123230,1100110111101001,1,8.0,8.0,0.359375,-7.0,10,7,032321232111030,1
6050,030111232123230,1100110111101011,1,8.0,8.0,0.359375,-7.0,11,7,032321232111030,1
6051,030101212321233,1100110111110001,0,8.0,6.0,0.390625,-6.0,10,332,003230323212101,1
6052,030101212321233,1100110111110011,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6053,030101212321233,1100110111110111,0,8.0,7.0,0.390625,-7.0,12,332,003230323212101,1
6054,030101212321233,1100110111111011,0,8.0,8.0,0.390625,-8.0,12,332,003230323212101,1
6055,030101212321233,1100110111111111,0,8.0,8.0,0.390625,-8.0,13,332,003230323212101,1
6056,030101012123230,1100111000000011,0,7.0,4.0,0.4017857142857143,-4.0,7,753,032321210101030,0
6057,030101012123230,1100111000001001,0,7.0,4.0,0.4017857142857143,-4.0,7,753,032321210101030,0
6058,030101012123230,1100111000001011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
6059,030101012232123,1100111000011001,1,8.0,6.0,0.390625,-5.0,8,25,032303321212101,1
6060,030101012123230,1100111000101011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
6061,030111112323032,1100111000101111,1,8.0,7.0,0.4375,-6.0,10,17,032303011111232,1
6062,030101212321233,1100111000110001,0,8.0,4.0,0.390625,-4.0,8,332,003230323212101,1
6063,030101012222300,1100111000110111,1,8.0,7.0,0.46875,-6.0,10,35,003222210101030,2
6064,030101012232123,1100111000111001,1,8.0,6.0,0.390625,-5.0,9,25,032303321212101,1
6065,030101012232123,1100111000111101,1,8.0,7.0,0.390625,-6.0,10,25,032303321212101,1
6066,030101012123230,1100111001000011,0,7.0,5.0,0.4017857142857143,-5.0,8,753,032321210101030,0
6067,030101012123230,1100111001001001,0,7.0,6.0,0.4017857142857143,-6.0,8,753,032321210101030,0
6068,030101012123230,1100111001001011,0,7.0,7.0,0.4017857142857143,-7.0,9,753,032321210101030,0
6069,030101012123230,1100111001001101,0,7.0,6.0,0.4017857142857143,-6.0,9,753,032321210101030,0
6070,030101012123230,1100111001001111,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
6071,030112123232300,1100111001010001,1,8.0,6.0,0.484375,-5.0,8,86,003232321211030,2
6072,030112123232300,1100111001010011,1,8.0,7.0,0.484375,-6.0,9,86,003232321211030,2
6073,030101012123230,1100111001011011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
6074,030101012123230,1100111001011111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6075,030112123212330,1100111001100001,1,8.0,6.0,0.359375,-5.0,8,2,033212321211030,2
6076,030101012123230,1100111001101001,0,7.0,6.0,0.4017857142857143,-6.0,9,753,032321210101030,0
6077,030101012123230,1100111001101011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
6078,030101012123230,1100111001101111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6079,030101012222300,1100111001110111,1,8.0,8.0,0.46875,-7.0,11,35,003222210101030,2
6080,030101012123230,1100111001111011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6081,030101012232123,1100111001111101,1,8.0,8.0,0.390625,-7.0,11,25,032303321212101,1
6082,030103010122222,1100111010001101,0,8.0,5.0,0.4375,-5.0,9,49,000003232123212,1
6083,030103010122222,1100111010001111,0,8.0,6.0,0.4375,-6.0,10,49,000003232123212,1
6084,030112121232300,1100111010010001,1,7.0,6.0,0.4017857142857143,-5.0,8,6,003232121211030,2
6085,030101121232300,1100111010010111,1,8.0,8.0,0.484375,-7.0,10,76,003232121101030,2
6086,030100121232123,1100111010011001,1,8.0,7.0,0.375,-6.0,9,16,032303232112101,1
6087,030112121232300,1100111010110001,1,7.0,6.0,0.4017857142857143,-5.0,9,6,003232121211030,2
6088,030101121232300,1100111010110111,1,8.0,8.0,0.484375,-7.0,11,76,003232121101030,2
6089,030100121232123,1100111010111001,1,8.0,7.0,0.375,-6.0,10,16,032303232112101,1
6090,030100121232123,1100111010111101,1,8.0,8.0,0.375,-7.0,11,16,032303232112101,1
6091,030101012123230,1100111011000011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
6092,030111232123330,1100111011000101,1,9.0,6.0,0.4791666666666667,-5.0,9,30,033321232111030,2
6093,030101012123230,1100111011001011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
6094,030101012123230,1100111011001111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6095,030101121232300,1100111011010111,1,8.0,8.0,0.484375,-7.0,11,76,003232121101030,2
6096,030101012123230,1100111011011011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6097,030101012123230,1100111011101011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6098,030101012123230,1100111011101111,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
6099,030101012123230,1100111011111011,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
6100,030101012123230,1100111100001011,0,7.0,5.0,0.4017857142857143,-5.0,9,753,032321210101030,0
6101,030101212321233,1100111100010001,0,8.0,4.0,0.390625,-4.0,8,332,003230323212101,1
6102,030101212321233,1100111100010011,0,8.0,5.0,0.390625,-5.0,9,332,003230323212101,1
6103,030101012232123,1100111100011001,1,8.0,6.0,0.390625,-5.0,9,25,032303321212101,1
6104,030101212321233,1100111100100001,0,8.0,5.0,0.390625,-5.0,8,332,003230323212101,1
6105,030111112323032,1100111100101111,1,8.0,8.0,0.4375,-7.0,11,17,032303011111232,1
6106,030101212321233,1100111100110001,0,8.0,6.0,0.390625,-6.0,9,332,003230323212101,1
6107,030101212321233,1100111100110011,0,8.0,7.0,0.390625,-7.0,10,332,003230323212101,1
6108,030101212321233,1100111100110111,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6109,030101212321233,1100111100111011,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6110,030101012123230,1100111101001011,0,7.0,7.0,0.4017857142857143,-7.0,10,753,032321210101030,0
6111,030101012123230,1100111101001111,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6112,030112123232300,1100111101010001,1,8.0,6.0,0.484375,-5.0,9,86,003232321211030,2
6113,030112123232300,1100111101010011,1,8.0,7.0,0.484375,-6.0,10,86,003232321211030,2
6114,030101012123230,1100111101011011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6115,030101012123230,1100111101011111,0,7.0,7.0,0.4017857142857143,-7.0,12,753,032321210101030,0
6116,030101012123230,1100111101101011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6117,030101212321233,1100111101110001,0,8.0,6.0,0.390625,-6.0,10,332,003230323212101,1
6118,030101212321233,1100111101110011,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6119,030101212321233,1100111101111011,0,8.0,8.0,0.390625,-8.0,12,332,003230323212101,1
6120,030101212321233,1100111101111111,0,8.0,8.0,0.390625,-8.0,13,332,003230323212101,1
6121,030112101212333,1100111110000011,1,8.0,6.0,0.375,-5.0,9,4,000323212322101,2
6122,030112101223230,1100111110001001,2,8.0,7.0,0.359375,-5.0,9,2,032322101211030,2
6123,030103010122222,1100111110001111,0,8.0,6.0,0.4375,-6.0,11,49,000003232123212,1
6124,030101221232330,1100111110010101,1,8.0,7.0,0.53125,-6.0,10,54,033232122101030,2
6125,030101121232300,1100111110010111,1,8.0,8.0,0.484375,-7.0,11,76,003232121101030,2
6126,030100121232123,1100111110011001,1,8.0,7.0,0.375,-6.0,10,16,032303232112101,1
6127,030112101212333,1100111110100011,1,8.0,7.0,0.375,-6.0,10,4,000323212322101,2
6128,030112101212333,1100111110100111,1,8.0,8.0,0.375,-7.0,11,4,000323212322101,2
6129,030112101223230,1100111110101001,2,8.0,8.0,0.359375,-6.0,10,2,032322101211030,2
6130,030101212321233,1100111110110001,0,8.0,6.0,0.390625,-6.0,10,332,003230323212101,1
6131,030101212321233,1100111110110011,0,8.0,7.0,0.390625,-7.0,11,332,003230323212101,1
6132,030101212321233,1100111110111011,0,8.0,7.0,0.390625,-7.0,12,332,003230323212101,1
6133,030100121232123,1100111110111101,1,8.0,8.0,0.375,-7.0,12,16,032303232112101,1
6134,030101012123230,1100111111001011,0,7.0,7.0,0.4017857142857143,-7.0,11,753,032321210101030,0
6135,030101222101030,1100111111010010,1,8.0,7.0,0.34375,-6.0,10,52,030101222101030,1
